Time Offset [ms],voltage,current,vehicle_velocity_left,vehicle_velocity_right,average_velocity
26155.627,,,,,
26255.682999999997,,,,,
26265.461,,,,,
26281.332000000002,,,,,
26355.95,,,,,
26456.232000000004,,,,,
26481.88,,,779.0,778.0,778.5
26556.009,,,,,
26656.041,,,,,
26681.835,,,768.0,769.0,768.5
26756.071,,,,,
26856.097999999998,,,,,
26881.799,,,757.0,765.0,761.0
26911.677000000003,1433357.0,456533.0,,,
26956.327999999998,,,,,
27056.54,,,,,
27081.735,,,742.0,744.0,743.0
27156.816000000003,,,,,
27256.655,,,,,
27265.279,,,,,
27281.107999999997,,,,,
27283.036,,,739.0,739.0,739.0
27356.683999999997,,,,,
27456.715,,,,,
27481.632999999998,,,730.0,732.0,731.0
27556.745,,,,,
27656.889,,,,,
27681.585,,,723.0,739.0,731.0
27757.199,,,,,
27857.4,,,,,
27881.612999999998,,,728.0,721.0,724.5
27957.675,,,,,
28057.46,,,,,
28081.499,,,726.0,721.0,723.5
28157.491,,,,,
28257.422000000002,,,,,
28265.055,,,,,
28280.882999999998,,,,,
28282.682,,,707.0,712.0,709.5
28357.582000000002,,,,,
28457.836,,,,,
28558.142000000003,,,,,
28658.356,,,,,
28758.612999999998,,,,,
28759.374,1433694.0,459669.0,,,
28858.895,,,,,
28881.275,,,694.0,695.0,694.5
28958.673,,,,,
29058.702999999998,,,,,
29081.221,,,686.0,693.0,689.5
29158.731,,,,,
29258.664,,,,,
29264.762000000002,,,,,
29280.591,,,,,
29282.347,,,687.0,686.0,686.5
29358.945,,,,,
29458.73,,,,,
29480.972999999998,,,664.0,680.0,672.0
29558.797000000002,,,,,
29658.802000000003,,,,,
29680.99,,,671.0,668.0,669.5
29758.875,,,,,
29859.002999999997,,,,,
29880.932999999997,,,659.0,669.0,664.0
29959.197,,,,,
30059.444,,,,,
30080.884,,,662.0,660.0,661.0
30159.726000000002,,,,,
30259.854,,,,,
30264.793999999998,,,,,
30280.622000000003,,,,,
30282.474,,,643.0,657.0,650.0
30359.64,,,,,
30459.706000000002,,,,,
30480.699,,,634.0,648.0,641.0
30611.101000000002,1433938.0,458885.0,,,
31080.554,,,618.0,617.0,617.5
31264.313,,,,,
31280.183999999997,,,,,
31281.681,,,599.0,597.0,598.0
31480.366,,,587.0,597.0,592.0
31680.308999999997,,,597.0,585.0,591.0
31880.263,,,578.0,565.0,571.5
32080.237,,,573.0,574.0,573.5
32264.132,,,,,
32279.96,,,,,
32281.342999999997,,,554.0,555.0,554.5
32456.197,1434150.0,459914.0,,,
32479.971,,,548.0,558.0,553.0
32679.985,,,538.0,546.0,542.0
32879.873,,,537.0,544.0,540.5
33263.877,,,,,
33279.74,,,,,
33479.701,,,525.0,514.0,519.5
33679.653,,,506.0,489.0,497.5
33879.584,,,489.0,463.0,476.0
34079.558,,,459.0,436.0,447.5
34263.615,,,,,
34279.486000000004,,,,,
34280.784,,,444.0,431.0,437.5
34302.828,1434308.0,458836.0,,,
34479.357,,,416.0,394.0,405.0
34679.312999999995,,,399.0,371.0,385.0
34879.193999999996,,,379.0,373.0,376.0
35079.154,,,366.0,326.0,346.0
35263.433,,,,,
35279.517,,,,,
35280.805,,,349.0,304.0,326.5
35678.919,,,293.0,258.0,275.5
35878.867999999995,,,275.0,239.0,257.0
36078.816,,,259.0,222.0,240.5
36150.914,1434460.0,458738.0,,,
36263.208,,,,,
36279.079,,,,,
36279.983,,,246.0,202.0,224.0
36478.616,,,235.0,191.0,213.0
36678.656,,,209.0,175.0,192.0
36878.591,,,215.0,165.0,190.0
37078.48,,,198.0,159.0,178.5
37263.027,,,,,
37278.77,,,,,
37279.607,,,198.0,153.0,175.5
37478.347,,,193.0,150.0,171.5
37562.566,,,,,
37662.596,,,,,
37762.746,,,,,
37863.012,,,,,
37963.297999999995,,,,,
38001.79,1434583.0,457611.0,,,
38063.122,,,,,
38078.138999999996,,,183.0,140.0,161.5
38163.122,,,,,
38262.731,,,,,
38263.086,,,,,
38278.474,,,,,
38279.306000000004,,,175.0,139.0,157.0
38363.117999999995,,,,,
38463.356,,,,,
38477.969,,,181.0,136.0,158.5
38563.575,,,,,
38663.852,,,,,
38677.937000000005,,,177.0,135.0,156.0
38763.636,,,,,
38863.664,,,,,
38877.883,,,171.0,133.0,152.0
38963.696,,,,,
39063.724,,,,,
39077.835,,,166.0,132.0,149.0
39262.479,,,,,
39278.307,,,,,
39279.262,,,168.0,130.0,149.0
39477.826,,,174.0,128.0,151.0
39677.789,,,166.0,125.0,145.5
39848.695,1433907.0,1736560.0,,,
39877.776,,,163.0,127.0,145.0
40262.21,,,,,
40278.081,,,,,
40477.607,,,181.0,138.0,159.5
40677.482,,,179.0,142.0,160.5
40877.516,,,196.0,144.0,170.0
41077.388999999996,,,196.0,149.0,172.5
41261.987,,,,,
41277.816,,,,,
41278.727,,,200.0,154.0,177.0
41477.332,,,204.0,158.0,181.0
41677.347,,,209.0,162.0,185.5
41695.192,1432618.0,4488204.0,,,
41877.3,,,215.0,166.0,190.5
42077.252,,,223.0,168.0,195.5
42261.763,,,,,
42277.59099999999,,,,,
42677.157999999996,,,237.0,184.0,210.5
42877.097,,,236.0,187.0,211.5
43077.129,,,246.0,193.0,219.5
43261.453,,,,,
43277.367,,,,,
43278.255,,,258.0,197.0,227.5
43476.863,,,263.0,210.0,236.5
43543.674000000006,1432267.0,5668271.0,,,
43676.877,,,272.0,204.0,238.0
43876.765999999996,,,283.0,220.0,251.5
44076.782999999996,,,286.0,232.0,259.0
44261.297,,,,,
44277.168,,,,,
44278.115,,,289.0,232.0,260.5
44476.797,,,294.0,239.0,266.5
45076.575999999994,,,316.0,260.0,288.0
45261.328,,,,,
45276.901,,,,,
45278.413,,,324.0,272.0,298.0
45391.532,1430100.0,9044763.0,,,
45476.649000000005,,,326.0,268.0,297.0
45676.538,,,345.0,276.0,310.5
45876.49,,,343.0,293.0,318.0
46076.457,,,351.0,300.0,325.5
46260.856,,,,,
46276.685,,,,,
46277.832,,,349.0,306.0,327.5
46476.504,,,366.0,322.0,344.0
46676.469000000005,,,358.0,325.0,341.5
47239.878,1429167.0,11033085.0,,,
47260.632000000005,,,,,
47276.46,,,,,
47277.682,,,389.0,342.0,365.5
47476.375,,,381.0,345.0,363.0
47676.331,,,392.0,351.0,371.5
47876.27099999999,,,429.0,359.0,394.0
48076.169,,,414.0,364.0,389.0
48260.33900000001,,,,,
48276.168,,,,,
48277.545999999995,,,427.0,365.0,396.0
48476.23,,,423.0,372.0,397.5
48676.193,,,402.0,380.0,391.0
48876.097,,,449.0,386.0,417.5
49076.09099999999,,,484.0,385.0,434.5
49089.904,1428246.0,12943007.0,,,
49260.157999999996,,,,,
49275.986,,,,,
49676.003,,,428.0,390.0,409.0
49875.999,,,435.0,414.0,424.5
50075.959,,,423.0,407.0,415.0
50260.117,,,,,
50275.903,,,,,
50277.736,,,415.0,405.0,410.0
50475.957,,,446.0,427.0,436.5
50675.91,,,431.0,434.0,432.5
50875.858,,,462.0,429.0,445.5
50936.323,1429137.0,13091624.0,,,
51075.828,,,440.0,404.0,422.0
51259.637,,,,,
51275.465,,,,,
51277.16099999999,,,433.0,431.0,432.0
51475.835999999996,,,424.0,431.0,427.5
51875.724,,,443.0,418.0,430.5
52075.812999999995,,,431.0,436.0,433.5
52259.412000000004,,,,,
52275.240999999995,,,,,
52276.986,,,444.0,427.0,435.5
52475.69,,,446.0,426.0,436.0
52675.65900000001,,,442.0,451.0,446.5
52785.769,1429428.0,10751335.0,,,
52875.585999999996,,,463.0,440.0,451.5
53075.538,,,474.0,451.0,462.5
53259.153,,,,,
53275.024000000005,,,,,
53276.869000000006,,,445.0,464.0,454.5
53475.552,,,451.0,445.0,448.0
53675.508,,,464.0,480.0,472.0
53677.572,,,,,
53777.362,,,,,
53877.389,,,,,
53977.419,,,,,
54077.449,,,,,
54177.677,,,,,
54258.971,,,,,
54274.799000000006,,,,,
54276.594000000005,,,444.0,448.0,446.0
54277.878,,,,,
54377.65,,,,,
54475.205,,,450.0,441.0,445.5
54477.683,,,,,
54577.710999999996,,,,,
54635.812999999995,1433918.0,458591.0,,,
54675.221,,,433.0,421.0,427.0
54677.742999999995,,,,,
