Time Offset [ms],voltage,current,vehicle_velocity_left,vehicle_velocity_right,average_velocity
15218.075,1442140.0,467558.0,,,
15262.291000000001,,,,,
15293.596000000001,,,425.0,414.0,419.5
15362.604,,,,,
15462.816,,,,,
15493.556,,,411.0,406.0,408.5
15563.09,,,,,
15663.376,,,,,
15693.498,,,411.0,410.0,410.5
15763.249,,,,,
15863.283000000001,,,,,
15892.962,,,,,
15951.753,,,,,
15953.608999999999,,,406.0,396.0,401.0
15963.311000000002,,,,,
16063.398000000001,,,,,
16152.283000000001,,,400.0,391.0,395.5
16163.681999999999,,,,,
16263.457,,,,,
16352.226999999999,,,373.0,390.0,381.5
16363.486,,,,,
16463.518,,,,,
16552.183999999997,,,372.0,381.0,376.5
16563.547,,,,,
16663.855,,,,,
16752.077,,,381.0,373.0,377.0
16764.067,,,,,
16863.852,,,,,
16892.78,,,,,
16951.528000000002,,,,,
16953.341,,,356.0,364.0,360.0
16963.881999999998,,,,,
17063.913,,,,,
17066.225,1442277.0,474957.0,,,
17151.968,,,352.0,353.0,352.5
17164.121,,,,,
17264.303,,,,,
17351.977,,,347.0,345.0,346.0
17364.54,,,,,
17464.327,,,,,
17564.359,,,,,
17664.389,,,,,
17693.111,,,336.0,333.0,334.5
17764.422,,,,,
17864.617,,,,,
17892.769,,,,,
17894.79,,,338.0,321.0,329.5
17951.346,,,,,
17965.052,,,,,
18064.674,,,,,
18092.943,,,323.0,318.0,320.5
18351.738,,,318.0,311.0,314.5
18551.64,,,308.0,305.0,306.5
18751.601000000002,,,297.0,294.0,295.5
18892.325,,,,,
18913.633,1442407.0,458248.0,,,
18951.116,,,,,
18952.866,,,285.0,289.0,287.0
19151.495,,,281.0,280.0,280.5
19351.443,,,274.0,274.0,274.0
19551.394,,,268.0,268.0,268.0
19892.028000000002,,,,,
19927.777,,,260.0,257.0,258.5
19950.76,,,,,
20092.583,,,257.0,248.0,252.5
20292.587,,,254.0,237.0,245.5
20492.488,,,251.0,226.0,238.5
20751.28,,,226.0,218.0,222.0
20761.269,1442511.0,462070.0,,,
20891.756999999998,,,,,
20950.621,,,,,
20952.497,,,225.0,200.0,212.5
21151.115,,,208.0,191.0,199.5
21351.056,,,205.0,180.0,192.5
21551.026,,,189.0,164.0,176.5
21751.032000000003,,,189.0,156.0,172.5
21891.618,,,,,
21950.366,,,,,
21952.275,,,176.0,147.0,161.5
22292.085,,,168.0,127.0,147.5
22492.04,,,160.0,122.0,141.0
22610.467999999997,1442603.0,462413.0,,,
22691.985,,,161.0,120.0,140.5
22767.793999999998,,,,,
22867.824,,,,,
22891.347,,,,,
22950.095,,,,,
22952.417999999998,,,156.0,117.0,136.5
22968.061,,,,,
23068.357999999997,,,,,
23150.564,,,151.0,115.0,133.0
23168.571,,,,,
23268.837000000003,,,,,
23350.596,,,146.0,108.0,127.0
23369.123,,,,,
23468.897,,,,,
23550.554,,,143.0,105.0,124.0
23568.929,,,,,
23668.957000000002,,,,,
23750.424,,,138.0,102.0,120.0
23769.037999999997,,,,,
23869.343999999997,,,,,
23891.08,,,,,
23949.912999999997,,,,,
23951.746,,,135.0,102.0,118.5
23969.554,,,,,
24069.819,,,,,
24150.417999999998,,,133.0,99.0,116.0
24170.104,,,,,
24269.879,,,,,
24350.381,,,131.0,94.0,112.5
24369.908,,,,,
24456.549,1442691.0,460453.0,,,
24469.939,,,,,
24570.052000000003,,,,,
24670.369,,,,,
24691.443,,,130.0,93.0,111.5
24770.682,,,,,
24870.468999999997,,,,,
24890.94,,,,,
24892.814,,,127.0,87.0,107.0
24949.689,,,,,
24970.498,,,,,
25070.531000000003,,,,,
25091.431,,,119.0,88.0,103.5
25170.659,,,,,
25270.892999999996,,,,,
25350.159,,,112.0,85.0,98.5
25370.678,,,,,
25470.707000000002,,,,,
