Time Offset [ms],voltage,current,vehicle_velocity_left,vehicle_velocity_right,average_velocity
12508.165,,,755.0,752.0,753.5
12596.098999999998,,,,,
12696.375,,,,,
12708.123,,,743.0,760.0,751.5
12796.163,,,,,
12896.192,,,,,
12908.065,,,736.0,746.0,741.0
12964.184,1443059.0,472654.0,,,
12996.221000000001,,,,,
13096.247,,,,,
13196.502,,,,,
13256.495,,,,,
13296.787,,,,,
13307.393,,,,,
13396.563,,,,,
13456.987,,,726.0,718.0,722.0
13496.591999999999,,,,,
13596.624,,,,,
13656.925,,,712.0,713.0,712.5
13696.71,,,,,
13797.008999999998,,,,,
13897.223,,,,,
13907.792,,,698.0,706.0,702.0
13997.496000000001,,,,,
14097.18,,,,,
14107.663999999999,,,698.0,709.0,703.5
14197.212,,,,,
14256.221000000001,,,,,
14297.245,,,,,
14307.162,,,,,
14308.883999999998,,,692.0,692.0,692.0
14397.271999999999,,,,,
14497.514,,,,,
14507.499,,,679.0,686.0,682.5
14597.8,,,,,
14697.573,,,,,
14707.444,,,675.0,687.0,681.0
14797.604,,,,,
14817.239,1443434.0,480690.0,,,
14897.638,,,,,
14907.402,,,675.0,666.0,670.5
14997.666000000001,,,,,
15097.803999999998,,,,,
15107.329,,,667.0,664.0,665.5
15198.007,,,,,
15255.916000000001,,,,,
15298.274,,,,,
15306.857,,,,,
15308.565,,,657.0,669.0,663.0
15398.558,,,,,
15498.336000000001,,,,,
15598.396999999999,,,,,
15656.266000000001,,,655.0,640.0,647.5
15698.395,,,,,
15798.583999999999,,,,,
15856.222,,,648.0,634.0,641.0
15898.865,,,,,
15998.64,,,,,
16056.076000000001,,,643.0,645.0,644.0
16098.573,,,,,
16198.603000000001,,,,,
16255.947,,,,,
16298.66,,,,,
16306.888,,,,,
16308.691,,,625.0,636.0,630.5
16398.961,,,,,
16499.175,,,,,
16506.9,,,617.0,627.0,622.0
16599.439,,,,,
16659.685,1443714.0,478730.0,,,
16699.766,,,,,
16706.773999999998,,,611.0,611.0,611.0
16799.978,,,,,
16900.242,,,,,
16906.743000000002,,,608.0,614.0,611.0
17000.543999999998,,,,,
17100.656000000003,,,,,
17106.573,,,609.0,596.0,602.5
17200.922,,,,,
17255.51,,,,,
17301.221999999998,,,,,
17306.408,,,,,
17307.89,,,596.0,589.0,592.5
17401.435,,,,,
17501.698,,,,,
17506.552,,,595.0,604.0,599.5
17601.982,,,,,
17701.758,,,,,
17706.494,,,580.0,581.0,580.5
17801.789,,,,,
17901.818,,,,,
18001.87,,,,,
18055.403000000002,,,583.0,570.0,576.5
18102.054,,,,,
18201.83,,,,,
18255.285,,,,,
18256.622,,,580.0,575.0,577.5
18301.863,,,,,
18306.226000000002,,,,,
18401.891,,,,,
18501.922,,,,,
18507.138,1443938.0,465157.0,,,
18524.997,,,561.0,556.0,558.5
18602.171000000002,,,,,
18702.38,,,,,
18706.161,,,556.0,554.0,555.0
18802.648999999998,,,,,
18902.961,,,,,
18906.067,,,538.0,551.0,544.5
19003.19,,,,,
19102.88,,,,,
19105.986,,,534.0,534.0,534.0
19202.911,,,,,
19255.073,,,,,
19302.94,,,,,
19305.996,,,,,
19307.225,,,535.0,536.0,535.5
19403.021,,,,,
19503.234,,,,,
19505.998,,,524.0,518.0,521.0
19603.499,,,,,
19703.828,,,,,
19705.854,,,518.0,512.0,515.0
19804.058,,,,,
19903.843,,,,,
19905.814,,,511.0,504.0,507.5
20003.875,,,,,
20103.805,,,,,
20203.872,,,,,
20254.843999999997,,,,,
20274.69,,,489.0,481.0,485.0
20304.073,,,,,
20305.785,,,,,
20354.78,1444119.0,465010.0,,,
20404.35,,,,,
20454.571,,,490.0,476.0,483.0
20504.135,,,,,
20604.167,,,,,
20654.588,,,485.0,475.0,480.0
20704.198,,,,,
20804.244,,,,,
20904.564,,,,,
20905.464,,,463.0,468.0,465.5
21004.307,,,,,
21104.321,,,,,
21105.315,,,462.0,456.0,459.0
21204.286,,,,,
21254.833,,,,,
21304.374,,,,,
21305.772999999997,,,,,
21307.016,,,445.0,455.0,450.0
21404.537,,,,,
21504.92,,,,,
21505.272,,,444.0,448.0,446.0
21605.068,,,,,
21704.855,,,,,
21705.213,,,438.0,446.0,442.0
21804.882,,,,,
21904.912,,,,,
21905.161,,,427.0,430.0,428.5
22105.208,,,430.0,432.0,431.0
22202.472999999998,1444278.0,465598.0,,,
22254.375,,,,,
22305.272999999997,,,,,
22306.206000000002,,,420.0,420.0,420.0
22653.859,,,406.0,406.0,406.0
22853.868,,,396.0,398.0,397.0
23053.776,,,383.0,374.0,378.5
23254.15,,,,,
23305.091,,,,,
23305.942000000003,,,373.0,361.0,367.0
23504.612999999998,,,353.0,353.0,353.0
23704.493,,,327.0,335.0,331.0
23904.438,,,302.0,310.0,306.0
24054.849,1444417.0,467117.0,,,
24104.412999999997,,,280.0,287.0,283.5
24253.926,,,,,
24304.825,,,,,
24305.688,,,258.0,264.0,261.0
24504.311,,,242.0,242.0,242.0
24704.261000000002,,,223.0,224.0,223.5
25053.343999999997,,,197.0,177.0,187.0
25253.702,,,,,
25254.632999999998,,,169.0,153.0,161.0
25304.515,,,,,
25504.167,,,121.0,128.0,124.5
25704.126,,,102.0,106.0,104.0
25900.281000000003,1444546.0,466431.0,,,
25904.069,,,85.0,85.0,85.0
26103.994,,,61.0,67.0,64.0
26253.605,,,,,
26304.546000000002,,,,,
26305.638,,,48.0,51.0,49.5
26503.902000000002,,,33.0,37.0,35.0
26703.802000000003,,,25.0,26.0,25.5
26903.757999999998,,,12.0,15.0,13.5
27253.125,,,,,
27254.095,,,7.0,6.0,6.5
27304.065,,,,,
27452.847999999998,,,5.0,4.0,4.5
27652.736,,,3.0,0.0,1.5
27746.183999999997,1444653.0,472066.0,,,
